root,time_passes,gvn,instcombine,inline,jump_threading,simplifycfg,sccp,print_used_types,ipsccp,iv_users,licm,MainMemory,Performance
1,1,1,0,1,1,0,0,0,1,1,1,0,254.2795799495209
1,1,1,0,1,1,0,1,0,0,0,1,0,257.29007927397714
1,1,1,0,1,1,0,1,0,1,0,1,0,254.2164395221953
1,1,1,0,1,1,0,1,0,0,1,1,0,256.0568340896596
1,1,1,0,1,1,0,0,1,0,0,1,0,261.24615338228585
1,1,1,0,1,1,0,0,1,0,1,1,0,253.67483526926165
1,1,1,0,1,1,0,1,1,0,0,1,0,255.27327043577654
1,1,1,0,1,1,0,1,1,0,1,1,0,252.22810240162846
1,1,1,0,1,1,0,0,1,1,0,1,0,259.78845951276503
1,1,1,0,1,1,0,1,1,1,0,1,0,255.88728440935145
1,1,1,0,1,1,0,0,1,1,1,1,0,256.91689968692754
1,1,1,0,1,1,0,1,1,1,1,1,0,258.7504012011185
1,1,1,0,0,1,1,0,0,1,0,1,0,242.9802171137706
1,1,0,0,1,0,0,1,0,0,1,0,0,215.44353734591522
1,1,1,0,0,1,1,0,0,1,1,1,0,240.6784790809758
1,1,1,0,0,1,1,0,1,0,0,1,0,245.7921265005693
1,1,1,0,0,1,1,0,1,1,0,1,0,238.2048306240852
1,1,1,0,0,1,1,0,1,1,1,1,0,241.82328242326236
1,1,1,0,1,1,1,0,1,0,0,1,0,259.1243945716858
1,1,1,0,1,1,1,0,1,0,1,1,0,251.44623282886278
1,1,1,0,1,1,1,0,0,1,0,1,0,256.6900603658855
1,1,0,0,1,0,0,1,1,0,0,0,0,217.44429005664986
1,1,1,0,1,1,1,0,1,1,0,1,0,254.44668727582774
1,1,1,0,1,1,1,0,0,1,1,1,0,255.93438427360587
1,1,1,0,0,1,1,1,0,1,1,1,0,242.5288628636238
1,1,1,0,1,1,1,1,0,0,0,1,0,246.49869894269662
1,1,1,0,1,1,1,1,0,1,0,1,0,254.8606150156735
1,1,1,0,1,1,1,1,0,0,1,1,0,257.723106438998
1,1,0,0,1,0,0,1,1,0,1,0,0,215.98475574047268
1,1,1,0,1,1,1,1,0,1,1,1,0,261.20949051087945
1,1,1,0,0,1,1,1,1,0,0,1,0,263.3264672582489
1,1,1,0,0,1,1,1,1,0,1,1,0,240.17426205384834
1,1,1,0,1,1,1,1,1,0,0,1,0,246.46686036199873
1,1,1,0,1,1,1,1,1,0,1,1,0,254.72229880842414
1,1,1,0,0,1,1,1,1,1,0,1,0,259.5508346946288
1,1,1,0,1,1,1,1,1,1,0,1,0,243.02039494075092
1,1,1,0,0,1,1,1,1,1,1,1,0,257.58675697737505
1,1,1,0,1,1,1,1,1,1,1,1,0,249.40845631823964
1,1,0,0,1,0,0,1,0,1,0,0,0,218.0576051936256
1,1,0,1,0,0,0,0,0,1,0,1,0,237.66660192020777
1,1,0,1,0,0,0,0,0,1,1,1,0,238.1409443810192
1,1,0,1,0,0,0,0,1,0,0,1,0,239.56016526688316
1,1,0,1,0,0,0,0,1,1,0,1,0,238.04656379679403
1,1,0,1,0,0,0,0,1,0,1,1,0,238.6975510664309
1,1,0,1,0,0,0,0,1,1,1,1,0,237.920576794766
1,1,0,0,1,0,0,1,1,1,0,0,0,219.65849273734756
1,1,0,1,0,0,0,1,1,0,1,1,0,239.94828876822538
1,1,0,1,0,0,0,1,0,1,0,1,0,240.44602543564824
1,1,0,1,0,0,0,1,1,1,0,1,0,239.9199804419159
1,1,0,1,0,0,0,1,0,1,1,1,0,242.80964918400014
1,1,0,1,0,0,0,1,1,1,1,1,0,242.26392517685537
1,1,0,1,0,0,1,0,0,1,0,1,0,239.36757752082306
1,1,0,1,0,0,1,0,0,1,1,1,0,240.49421312707264
1,1,0,0,1,0,0,1,0,1,1,0,0,220.73056904731803
1,1,0,1,0,0,1,1,0,1,0,1,0,236.5097762058554
1,1,0,1,0,0,1,1,0,1,1,1,0,242.14883592432508
1,1,0,1,0,0,1,0,1,0,0,1,0,242.20611901559823
1,1,0,1,0,0,1,1,1,0,0,1,0,239.39475582050034
1,1,0,1,0,0,1,1,1,0,1,1,0,239.63754332096616
1,1,0,1,0,0,1,0,1,1,0,1,0,239.88541111417712
1,1,0,1,0,0,1,1,1,1,0,1,0,241.83520631153954
1,1,0,1,0,0,1,0,1,1,1,1,0,243.56317869511315
1,1,0,0,0,0,0,0,1,1,1,0,0,205.4435584147042
1,1,0,0,1,0,0,1,1,1,1,0,0,222.44562382623081
1,1,0,1,0,0,1,1,1,1,1,1,0,242.05106154327538
1,1,0,1,0,1,0,0,0,1,0,1,0,238.4078653755982
1,1,0,1,0,1,0,0,0,1,1,1,0,238.83169840694654
1,1,0,1,0,1,0,0,1,0,0,1,0,240.17800330768
1,1,0,1,0,1,0,0,1,1,0,1,0,239.41882709618181
1,1,0,1,0,1,0,0,1,0,1,1,0,241.37644393848709
1,1,0,1,0,1,0,0,1,1,1,1,0,238.39891769131196
1,1,0,1,0,1,1,0,1,0,0,1,0,239.63530014319545
1,1,0,1,0,1,1,0,1,0,1,1,0,238.73768642552608
1,1,0,1,0,1,1,0,0,1,0,1,0,240.20376768090836
1,1,0,1,0,1,1,0,1,1,0,1,0,240.18244505022517
1,1,0,1,0,1,1,0,0,1,1,1,0,242.36587493746802
1,1,0,1,0,1,1,0,1,1,1,1,0,241.43018594371895
1,1,0,1,0,1,0,1,0,1,0,1,0,239.88402346176264
1,1,0,0,1,1,0,0,0,0,1,0,0,215.43658272974972
1,1,0,1,0,1,0,1,0,1,1,1,0,242.13434125202215
1,1,0,1,0,1,1,1,0,1,0,1,0,240.31381725427218
1,1,0,1,0,1,0,1,1,0,0,1,0,242.40198050889632
1,1,0,1,0,1,0,1,1,0,1,1,0,239.00603882269726
1,1,0,1,0,1,1,1,1,0,0,1,0,241.04592381799807
1,1,0,1,0,1,1,1,1,0,1,1,0,241.19829593435963
1,1,0,1,0,1,0,1,1,1,0,1,0,244.8202433818046
1,1,0,0,1,1,0,0,0,1,0,0,0,216.49638694758764
1,1,0,1,0,1,1,1,1,1,0,1,0,245.06240339591602
1,1,0,1,0,1,0,1,1,1,1,1,0,242.20681029398952
1,1,1,1,0,0,0,0,0,1,0,1,0,256.3788742927164
1,1,1,1,0,0,0,0,1,0,0,1,0,257.98217817866845
1,1,1,1,0,0,0,0,1,1,0,1,0,251.65561580947298
1,1,1,1,0,0,0,0,1,0,1,1,0,257.3098263324524
1,1,0,0,1,1,0,0,0,1,1,0,0,217.77846711808064
1,1,1,1,0,0,0,0,1,1,1,1,0,257.4879863060307
1,1,1,1,0,0,0,1,1,0,0,1,0,256.36425965050523
1,1,1,1,0,0,0,1,1,0,1,1,0,254.96993626235792
1,1,1,1,0,0,0,1,0,1,0,1,0,257.3144699770225
1,1,1,1,0,0,0,1,1,1,0,1,0,256.385296241373
1,1,1,1,0,0,0,1,0,1,1,1,0,256.7679908861934
1,1,1,1,0,0,0,1,1,1,1,1,0,260.24350008026306
1,1,0,0,1,1,0,1,0,0,0,0,0,218.5569981253474
1,1,1,1,0,1,0,0,0,1,0,1,0,257.38762251137945
1,1,1,1,0,1,0,0,0,1,1,1,0,256.8203751441863
1,1,1,1,0,1,0,1,0,1,0,1,0,255.19438620941432
1,1,1,1,0,1,0,1,0,1,1,1,0,259.2683230296646
1,1,1,1,0,1,0,0,1,0,1,1,0,256.25916634517534
1,1,1,1,0,1,0,1,1,0,0,1,0,258.42469647798674
1,1,0,0,1,1,0,1,0,1,0,0,0,217.17765713142091
1,1,1,1,0,1,0,1,1,0,1,1,0,258.1908501065782
1,1,1,1,0,1,0,0,1,1,0,1,0,258.10148192478044
1,1,1,1,0,1,0,0,1,1,1,1,0,257.83833497220144
1,1,1,1,0,1,0,1,1,1,1,1,0,258.7392897822531
1,1,1,1,0,0,1,0,0,1,0,1,0,259.3810190048654
1,1,1,1,0,0,1,0,0,1,1,1,0,256.526377794744
1,1,1,1,0,0,1,0,1,0,0,1,0,259.85927883296023
1,1,0,0,1,1,0,1,0,0,1,0,0,223.30747675074463
1,1,1,1,0,0,1,0,1,1,0,1,0,254.65031191805247
1,1,1,1,0,0,1,0,1,0,1,1,0,256.5505463459453
1,1,1,1,0,0,1,0,1,1,1,1,0,257.89028020832654
1,1,1,1,0,1,1,0,1,0,0,1,0,258.74503817860057
1,1,1,1,0,1,1,0,1,0,1,1,0,253.69373394303298
1,1,1,1,0,1,1,0,0,1,0,1,0,258.6501818402434
1,1,1,1,0,1,1,0,1,1,0,1,0,256.7611387841238
1,1,1,1,0,1,1,0,0,1,1,1,0,256.51346422865294
1,1,0,0,1,1,0,1,0,1,1,0,0,218.8829331193768
1,1,1,1,0,1,1,0,1,1,1,1,0,260.40281299468626
1,1,1,1,0,0,1,1,0,1,0,1,0,259.3159001500053
1,1,1,1,0,0,1,1,0,1,1,1,0,259.4323136613777
1,1,1,1,0,1,1,1,0,1,0,1,0,255.30613612547137
1,1,1,1,0,1,1,1,0,1,1,1,0,261.0298645820495
1,1,1,1,0,0,1,1,1,0,0,1,0,261.428589289687
1,1,0,0,1,1,0,0,1,0,0,0,0,221.49253775726828
1,1,1,1,0,0,1,1,1,0,1,1,0,254.9710475841067
1,1,1,1,0,1,1,1,1,0,0,1,0,258.89372556500734
1,1,1,1,0,1,1,1,1,0,1,1,0,255.15029711548365
1,1,1,1,0,0,1,1,1,1,0,1,0,261.2079691892536
1,1,1,1,0,1,1,1,1,1,0,1,0,261.1166784441134
1,1,1,1,0,0,1,1,1,1,1,1,0,258.9609025680691
1,1,1,1,0,1,1,1,1,1,1,1,0,263.28594366200747
1,1,0,1,1,0,0,0,0,0,0,1,0,262.8196954433351
1,1,0,1,1,0,0,0,0,0,1,1,0,250.31053104146497
1,1,0,1,1,0,0,0,0,1,0,1,0,253.7040088129725
1,1,0,0,1,1,0,0,1,0,1,0,0,215.68935694029784
1,1,0,1,1,0,0,0,1,0,0,1,0,257.1542858598878
1,1,0,1,1,0,0,0,1,1,0,1,0,251.37853599857738
1,1,0,1,1,0,0,0,1,0,1,1,0,256.4770621662632
1,1,0,1,1,0,0,0,1,1,1,1,0,252.17243416597367
1,1,0,1,1,0,0,1,0,0,0,1,0,255.24830388517896
1,1,0,1,1,0,0,1,0,0,1,1,0,253.1523761238396
1,1,0,1,1,0,0,1,1,0,0,1,0,255.98613871436658
1,1,0,1,1,0,0,1,1,0,1,1,0,252.7818058233644
1,1,0,1,1,0,0,1,0,1,0,1,0,253.86977591271628
1,1,0,0,1,1,0,1,1,0,0,0,0,216.5788439257367
1,1,0,1,1,0,0,1,1,1,0,1,0,256.42940704429475
1,1,0,1,1,0,0,1,0,1,1,1,0,257.6976035243058
1,1,0,1,1,0,0,1,1,1,1,1,0,257.10780632098425
1,1,0,1,1,0,1,0,0,0,1,1,0,253.15450802510313
1,1,0,1,1,0,1,0,0,1,0,1,0,254.88234406514647
1,1,0,1,1,0,1,0,0,1,1,1,0,254.79414060851235
1,1,0,1,1,0,1,1,0,0,0,1,0,256.45591502388777
1,1,0,1,1,0,1,1,0,1,0,1,0,255.8534059314813
1,1,0,1,1,0,1,1,0,0,1,1,0,256.34335446935324
1,1,0,0,1,1,0,1,1,0,1,0,0,218.127075035009
1,1,0,1,1,0,1,1,0,1,1,1,0,256.7852703051368
1,1,0,1,1,0,1,0,1,0,0,1,0,259.8247598495677
1,1,0,1,1,0,1,0,1,0,1,1,0,253.52650206015167
1,1,0,1,1,0,1,1,1,0,0,1,0,255.59752569151252
1,1,0,1,1,0,1,1,1,0,1,1,0,254.5766953766034
1,1,0,1,1,0,1,0,1,1,0,1,0,254.8113662052545
1,1,0,1,1,0,1,1,1,1,1,1,0,257.3616607207683
1,1,1,1,1,0,0,0,0,0,0,1,0,260.3548133571933
1,1,0,0,1,1,0,0,1,1,0,0,0,220.15802153715885
1,1,1,1,1,0,0,0,0,0,1,1,0,264.1554460800063
1,1,1,1,1,0,0,0,0,1,0,1,0,273.31418600341254
1,1,1,1,1,0,0,0,0,1,1,1,0,267.79108352689394
1,1,1,1,1,0,0,0,1,0,0,1,0,271.8007164136328
1,1,1,1,1,0,0,0,1,1,0,1,0,265.29243424096063
1,1,1,1,1,0,0,0,1,0,1,1,0,266.45944664021005
1,1,1,1,1,0,1,0,0,0,0,1,0,272.889549519493
1,1,1,1,1,0,1,0,0,0,1,1,0,266.74313444342664
1,1,1,1,1,0,1,0,1,0,0,1,0,276.4849868134057
1,1,0,0,1,1,0,1,1,1,0,0,0,220.10211868159877
1,1,1,1,1,0,1,0,1,0,1,1,0,265.43742210784364
1,1,1,1,1,0,1,0,1,1,0,1,0,269.03395364706773
1,1,1,1,1,0,1,0,0,1,1,1,0,268.4071179750918
1,1,1,1,1,0,0,1,0,0,0,1,0,275.8888564530563
1,1,1,1,1,0,0,1,0,0,1,1,0,267.0031800760208
1,1,1,1,1,0,0,1,0,1,0,1,0,273.3812851322313
1,1,1,1,1,0,0,1,0,1,1,1,0,270.69466161118135
1,1,1,1,1,0,1,1,0,0,0,1,0,272.3750580435785
1,1,0,0,1,1,0,0,1,1,1,0,0,221.4263942280077
1,1,1,1,1,0,1,1,0,1,0,1,0,270.72084532496217
1,1,1,1,1,0,1,1,0,0,1,1,0,270.60216280278485
1,1,1,1,1,0,1,1,0,1,1,1,0,278.37063149205795
1,1,1,1,1,0,0,1,1,0,0,1,0,273.5883541391503
1,1,1,1,1,0,0,1,1,0,1,1,0,266.7007206046504
1,1,1,1,1,0,1,1,1,0,1,1,0,266.24437898107465
1,1,1,1,1,0,0,1,1,1,0,1,0,272.33790780751286
1,1,1,1,1,0,1,1,1,1,0,1,0,271.5646295271016
1,1,1,1,1,0,0,1,1,1,1,1,0,269.81394031399816
1,1,0,0,1,1,0,1,1,1,1,0,0,221.7355437572494
1,1,1,1,1,0,1,1,1,1,1,1,0,275.07147490499625
1,1,0,1,1,1,0,0,0,0,0,1,0,275.40534153235484
1,1,0,1,1,1,0,0,0,0,1,1,0,252.33075949212324
1,1,0,1,1,1,0,0,0,1,0,1,0,255.64608816605175
1,1,0,1,1,1,0,0,0,1,1,1,0,256.06818668385677
1,1,0,1,1,1,0,0,1,0,0,1,0,257.97456527000975
1,1,0,1,1,1,0,0,1,1,0,1,0,250.83770468142538
1,1,0,1,1,1,0,0,1,0,1,1,0,257.66753826948445
1,1,0,1,1,1,0,0,1,1,1,1,0,253.12869477840815
1,1,0,1,1,1,0,1,0,0,0,1,0,257.3164586136963
1,1,0,1,1,1,0,1,0,0,1,1,0,253.7210099412309
1,1,0,1,1,1,0,1,1,0,0,1,0,255.88223442681266
1,1,0,1,1,1,0,1,1,0,1,1,0,253.9356367747268
1,1,0,1,1,1,0,1,0,1,0,1,0,254.09144821530705
1,1,0,1,1,1,0,1,1,1,0,1,0,258.09960348672223
1,1,0,1,1,1,0,1,0,1,1,1,0,256.811272527191
1,1,0,1,1,1,0,1,1,1,1,1,0,257.6462732234678
1,1,1,1,1,1,0,0,0,0,0,1,0,258.5331714944192
1,1,1,1,1,1,0,0,0,0,1,1,0,267.2514858456061
1,1,1,1,1,1,0,0,0,1,0,1,0,274.3766263096954
1,1,0,0,1,0,1,0,0,0,1,0,0,215.0013230878712
1,1,1,1,1,1,0,0,0,1,1,1,0,270.0834805287946
1,1,1,1,1,1,0,1,0,0,0,1,0,271.88294775080175
1,1,1,1,1,1,0,1,0,1,0,1,0,267.86117647285454
1,1,1,1,1,1,0,1,0,0,1,1,0,270.7593612020186
1,1,1,1,1,1,0,1,0,1,1,1,0,275.18638746826736
1,1,1,1,1,1,0,0,1,0,0,1,0,276.1305886322157
1,1,1,1,1,1,0,1,1,0,0,1,0,270.7426367060421
1,1,1,1,1,1,0,1,1,0,1,1,0,268.0022301467695
1,1,1,1,1,1,0,0,1,1,0,1,0,271.4660216117723
1,1,1,1,1,1,0,1,1,1,0,1,0,269.28276796212157
1,1,1,1,1,1,0,0,1,1,1,1,0,270.6012243332478
1,1,1,1,1,1,0,1,1,1,1,1,0,275.07115572850046
1,1,0,1,1,1,1,0,0,0,0,1,0,275.6703043043283
1,1,0,1,1,1,1,0,0,0,1,1,0,253.3801642993319
1,1,0,1,1,1,1,0,0,1,0,1,0,255.6224371064756
1,1,0,1,1,1,1,0,0,1,1,1,0,254.8372128572332
1,1,0,1,1,1,1,0,1,1,0,1,0,252.80289581949785
1,1,0,1,1,1,1,0,1,0,1,1,0,256.081072400217
