root,time_passes,gvn,instcombine,inline,jump_threading,simplifycfg,sccp,print_used_types,ipsccp,iv_users,licm,MainMemory,Performance
1,1,0,1,0,0,0,1,1,1,0,1,0,235.163333333333
1,1,0,1,0,0,0,1,0,1,1,1,0,236.06
1,1,0,1,0,0,0,1,1,1,1,1,0,236.36
1,1,0,1,0,0,1,0,0,1,0,1,0,232.636666666667
1,1,0,1,0,0,1,0,0,1,1,1,0,233.43
1,1,0,0,1,0,0,1,0,1,1,0,0,215.853333333333
1,1,0,1,0,0,1,1,0,1,0,1,0,233
1,1,0,1,0,0,1,1,0,1,1,1,0,234.223333333333
1,1,0,1,0,0,1,0,1,0,0,1,0,235.853333333333
1,1,0,1,0,0,1,1,1,0,0,1,0,232.59
1,1,0,1,0,0,1,1,1,0,1,1,0,232.99
1,1,0,1,0,0,1,0,1,1,0,1,0,234.25
1,1,0,1,0,0,1,1,1,1,0,1,0,235.073333333333
1,1,0,1,0,0,1,0,1,1,1,1,0,236.53
1,1,0,0,0,0,0,0,1,1,1,0,0,201.52
1,1,0,0,1,0,0,1,1,1,1,0,0,215.883333333333
1,1,0,1,0,0,1,1,1,1,1,1,0,236.17
1,1,0,1,0,1,0,0,0,1,0,1,0,232.47
1,1,0,1,0,1,0,0,0,1,1,1,0,233.23
1,1,0,1,0,1,0,0,1,0,0,1,0,234.383333333333
1,1,0,1,0,1,0,0,1,1,0,1,0,231.756666666667
1,1,0,1,0,1,0,0,1,0,1,1,0,234.613333333333
1,1,0,1,0,1,0,0,1,1,1,1,0,232.983333333333
1,1,0,1,0,1,1,0,1,0,0,1,0,234.063333333333
1,1,0,1,0,1,1,0,1,0,1,1,0,233.146666666667
1,1,0,1,0,1,1,0,0,1,0,1,0,234.133333333333
1,1,0,1,0,1,1,0,1,1,0,1,0,234.92
1,1,0,1,0,1,1,0,0,1,1,1,0,235.793333333333
1,1,0,1,0,1,1,0,1,1,1,1,0,235.96
1,1,0,1,0,1,0,1,0,1,0,1,0,234.466666666667
1,1,0,0,1,1,0,0,0,0,1,0,0,208.986666666667
1,1,0,1,0,1,0,1,0,1,1,1,0,235.373333333333
1,1,0,1,0,1,1,1,0,1,0,1,0,234.56
1,1,0,1,0,1,0,1,1,0,0,1,0,237.41
1,1,0,1,0,1,0,1,1,0,1,1,0,233.426666666667
1,1,0,1,0,1,1,1,1,0,0,1,0,234.746666666667
1,1,0,1,0,1,1,1,1,0,1,1,0,234.65
1,1,0,1,0,1,0,1,1,1,0,1,0,235.79
1,1,0,0,1,1,0,0,0,1,0,0,0,211.273333333333
1,1,0,1,0,1,1,1,1,1,0,1,0,236.306666666667
1,1,0,1,0,1,0,1,1,1,1,1,0,237.226666666667
1,1,1,1,0,0,0,0,0,1,0,1,0,249.99
1,1,1,1,0,0,0,0,1,0,0,1,0,252.18
1,1,1,1,0,0,0,0,1,1,0,1,0,246.806666666667
1,1,1,1,0,0,0,0,1,0,1,1,0,249.496666666667
1,1,0,0,1,1,0,0,0,1,1,0,0,212.926666666667
1,1,1,1,0,0,0,0,1,1,1,1,0,250.24
1,1,1,1,0,0,0,1,1,0,0,1,0,251.74
1,1,1,1,0,0,0,1,1,0,1,1,0,248.34
1,1,1,1,0,0,0,1,0,1,0,1,0,251.706666666667
1,1,1,1,0,0,0,1,1,1,0,1,0,250.05
1,1,1,1,0,0,0,1,0,1,1,1,0,250.866666666667
1,1,1,1,0,0,0,1,1,1,1,1,0,253.506666666667
1,1,0,0,1,1,0,1,0,0,0,0,0,214.343333333333
1,1,1,1,0,1,0,0,0,1,0,1,0,251.846666666667
1,1,1,1,0,1,0,0,0,1,1,1,0,249.576666666667
1,1,1,1,0,1,0,1,0,1,0,1,0,249.436666666667
1,1,1,1,0,1,0,1,0,1,1,1,0,253.49
1,1,1,1,0,1,0,0,1,0,1,1,0,247.613333333333
1,1,1,1,0,1,0,1,1,0,0,1,0,251.323333333333
1,1,0,0,1,1,0,1,0,1,0,0,0,211.586666666667
1,1,1,1,0,1,0,1,1,0,1,1,0,249.41
1,1,1,1,0,1,0,0,1,1,0,1,0,252.806666666667
1,1,1,1,0,1,0,0,1,1,1,1,0,251.793333333333
1,1,1,1,0,1,0,1,1,1,1,1,0,254.423333333333
1,1,1,1,0,0,1,0,0,1,0,1,0,251.933333333333
1,1,1,1,0,0,1,0,0,1,1,1,0,249.716666666667
1,1,1,1,0,0,1,0,1,0,0,1,0,253.116666666667
1,1,0,0,1,1,0,1,0,0,1,0,0,215.313333333333
1,1,1,1,0,0,1,0,1,1,0,1,0,248.063333333333
1,1,1,1,0,0,1,0,1,0,1,1,0,250.336666666667
1,1,1,1,0,0,1,0,1,1,1,1,0,251.433333333333
1,1,1,1,0,1,1,0,1,0,0,1,0,252.82
1,1,1,1,0,1,1,0,1,0,1,1,0,248.903333333333
1,1,1,1,0,1,1,0,0,1,0,1,0,252.276666666667
1,1,1,1,0,1,1,0,1,1,0,1,0,250.533333333333
1,1,1,1,0,1,1,0,0,1,1,1,0,251.363333333333
1,1,0,0,1,1,0,1,0,1,1,0,0,213.846666666667
1,1,1,1,0,1,1,0,1,1,1,1,0,254.123333333333
1,1,1,1,0,0,1,1,0,1,0,1,0,253.743333333333
1,1,1,1,0,0,1,1,0,1,1,1,0,251.163333333333
1,1,1,1,0,1,1,1,0,1,0,1,0,250.596666666667
1,1,1,1,0,1,1,1,0,1,1,1,0,254.42
1,1,1,1,0,0,1,1,1,0,0,1,0,255.323333333333
1,1,0,0,1,1,0,0,1,0,0,0,0,216.836666666667
1,1,1,1,0,0,1,1,1,0,1,1,0,249.46
1,1,1,1,0,1,1,1,1,0,0,1,0,252.873333333333
1,1,1,1,0,1,1,1,1,0,1,1,0,250.48
1,1,1,1,0,0,1,1,1,1,0,1,0,253.57
1,1,1,1,0,1,1,1,1,1,0,1,0,251.813333333333
1,1,1,1,0,0,1,1,1,1,1,1,0,252.77
1,1,1,1,0,1,1,1,1,1,1,1,0,255.43
1,1,0,1,1,0,0,0,0,0,0,1,0,256.246666666667
1,1,0,1,1,0,0,0,0,0,1,1,0,244.916666666667
1,1,0,1,1,0,0,0,0,1,0,1,0,247.466666666667
1,1,0,0,1,1,0,0,1,0,1,0,0,209.84
1,1,0,1,1,0,0,0,1,0,0,1,0,248.896666666667
1,1,0,1,1,0,0,0,1,1,0,1,0,245.496666666667
1,1,0,1,1,0,0,0,1,0,1,1,0,249.053333333333
1,1,0,1,1,0,0,0,1,1,1,1,0,246.32
1,1,0,1,1,0,0,1,0,0,0,1,0,250.163333333333
1,1,0,1,1,0,0,1,0,0,1,1,0,247.253333333333
1,1,0,1,1,0,0,1,1,0,0,1,0,249.786666666667
1,1,0,1,1,0,0,1,1,0,1,1,0,247.426666666667
1,1,0,1,1,0,0,1,0,1,0,1,0,248.43
1,1,0,0,1,1,0,1,1,0,0,0,0,211.59
1,1,0,1,1,0,0,1,1,1,0,1,0,250.12
1,1,0,1,1,0,0,1,0,1,1,1,0,251.236666666667
1,1,0,1,1,0,0,1,1,1,1,1,0,251.236666666667
1,1,0,1,1,0,1,0,0,0,1,1,0,246.61
1,1,0,1,1,0,1,0,0,1,0,1,0,249.253333333333
1,1,0,1,1,0,1,0,0,1,1,1,0,249.013333333333
1,1,0,1,1,0,1,1,0,0,0,1,0,250.243333333333
1,1,0,1,1,0,1,1,0,1,0,1,0,248.71
1,1,0,1,1,0,1,1,0,0,1,1,0,251.02
1,1,0,0,1,1,0,1,1,0,1,0,0,212.45
1,1,0,1,1,0,1,1,0,1,1,1,0,251.296666666667
1,1,0,1,1,0,1,0,1,0,0,1,0,252.093333333333
1,1,0,1,1,0,1,0,1,0,1,1,0,246.653333333333
1,1,0,1,1,0,1,1,1,0,0,1,0,247.873333333333
1,1,0,1,1,0,1,1,1,0,1,1,0,248.65
1,1,0,1,1,0,1,0,1,1,0,1,0,249.833333333333
1,1,0,1,1,0,1,1,1,1,1,1,0,251.15
1,1,1,1,1,0,0,0,0,0,0,1,0,253.15
1,1,0,0,1,1,0,0,1,1,0,0,0,214.153333333333
1,1,1,1,1,0,0,0,0,0,1,1,0,258.556666666667
1,1,1,1,1,0,0,0,0,1,0,1,0,264.6
1,1,1,1,1,0,0,0,0,1,1,1,0,260.326666666667
1,1,1,1,1,0,0,0,1,0,0,1,0,264.993333333333
1,1,1,1,1,0,0,0,1,1,0,1,0,258.023333333333
1,1,1,1,1,0,0,0,1,0,1,1,0,261.436666666667
1,1,1,1,1,0,1,0,0,0,0,1,0,266.096666666667
1,1,1,1,1,0,1,0,0,0,1,1,0,260.496666666667
1,1,1,1,1,0,1,0,1,0,0,1,0,266.45
1,1,0,0,1,1,0,1,1,1,0,0,0,214.313333333333
1,1,1,1,1,0,1,0,1,0,1,1,0,259.76
1,1,1,1,1,0,1,0,1,1,0,1,0,261.846666666667
1,1,1,1,1,0,1,0,0,1,1,1,0,262.95
1,1,1,1,1,0,0,1,0,0,0,1,0,267.846666666667
1,1,1,1,1,0,0,1,0,0,1,1,0,261.09
1,1,1,1,1,0,0,1,0,1,0,1,0,267.043333333333
1,1,1,1,1,0,0,1,0,1,1,1,0,262.663333333333
1,1,1,1,1,0,1,1,0,0,0,1,0,267.28
1,1,0,0,1,1,0,0,1,1,1,0,0,216.913333333333
1,1,1,1,1,0,1,1,0,1,0,1,0,262.68
1,1,1,1,1,0,1,1,0,0,1,1,0,264.163333333333
1,1,1,1,1,0,1,1,0,1,1,1,0,268.796666666667
1,1,1,1,1,0,0,1,1,0,0,1,0,268.583333333333
1,1,1,1,1,0,0,1,1,0,1,1,0,260.173333333333
1,1,1,1,1,0,1,1,1,0,1,1,0,261.676666666667
1,1,1,1,1,0,0,1,1,1,0,1,0,266.213333333333
1,1,1,1,1,0,1,1,1,1,0,1,0,263.716666666667
1,1,1,1,1,0,0,1,1,1,1,1,0,264.933333333333
1,1,0,0,1,1,0,1,1,1,1,0,0,215.74
1,1,1,1,1,0,1,1,1,1,1,1,0,268.416666666667
1,1,0,1,1,1,0,0,0,0,0,1,0,269.516666666667
1,1,0,1,1,1,0,0,0,0,1,1,0,245.793333333333
1,1,0,1,1,1,0,0,0,1,0,1,0,248.186666666667
1,1,0,1,1,1,0,0,0,1,1,1,0,248.416666666667
1,1,0,1,1,1,0,0,1,0,0,1,0,249.493333333333
1,1,0,1,1,1,0,0,1,1,0,1,0,246.006666666667
1,1,0,1,1,1,0,0,1,0,1,1,0,249.533333333333
1,1,0,1,1,1,0,0,1,1,1,1,0,247.26
1,1,0,1,1,1,0,1,0,0,0,1,0,250.596666666667
1,1,0,1,1,1,0,1,0,0,1,1,0,247.673333333333
1,1,0,1,1,1,0,1,1,0,0,1,0,250.366666666667
1,1,0,1,1,1,0,1,1,0,1,1,0,248.03
1,1,0,1,1,1,0,1,0,1,0,1,0,249.3
1,1,0,1,1,1,0,1,1,1,0,1,0,250.45
1,1,0,1,1,1,0,1,0,1,1,1,0,251.516666666667
1,1,0,1,1,1,0,1,1,1,1,1,0,251.246666666667
1,1,1,1,1,1,0,0,0,0,0,1,0,252.5
1,1,1,1,1,1,0,0,0,0,1,1,0,260.166666666667
1,1,1,1,1,1,0,0,0,1,0,1,0,266.11
1,1,0,0,1,0,1,0,0,0,1,0,0,209.583333333333
1,1,1,1,1,1,0,0,0,1,1,1,0,261.686666666667
1,1,1,1,1,1,0,1,0,0,0,1,0,266.476666666667
1,1,1,1,1,1,0,1,0,1,0,1,0,262.22
1,1,1,1,1,1,0,1,0,0,1,1,0,263.786666666667
1,1,1,1,1,1,0,1,0,1,1,1,0,268.41
1,1,1,1,1,1,0,0,1,0,0,1,0,268.38
1,1,1,1,1,1,0,1,1,0,0,1,0,264.166666666667
1,1,1,1,1,1,0,1,1,0,1,1,0,261.363333333333
1,1,1,1,1,1,0,0,1,1,0,1,0,266.093333333333
1,1,1,1,1,1,0,1,1,1,0,1,0,262.596666666667
1,1,1,1,1,1,0,0,1,1,1,1,0,264.6
1,1,1,1,1,1,0,1,1,1,1,1,0,267.316666666667
1,1,0,1,1,1,1,0,0,0,0,1,0,269.38
1,1,0,1,1,1,1,0,0,0,1,1,0,247.13
1,1,0,1,1,1,1,0,0,1,0,1,0,249.74
1,1,0,1,1,1,1,0,0,1,1,1,0,249.6
1,1,0,1,1,1,1,0,1,1,0,1,0,247.31
1,1,0,1,1,1,1,0,1,0,1,1,0,250.753333333333
